Year,Month,Day,Interval,wind_apb1,wind_apb2,wind_apb3,wind_apb4,wind_apb5
2060,2,3,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,3,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,3,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,3,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,3,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,4,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,4,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,4,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,4,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,4,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,4,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,4,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,4,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,5,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,5,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,5,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,5,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,5,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,5,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,5,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,5,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,6,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,6,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,6,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,6,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,6,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,6,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,6,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,6,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,7,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,7,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,7,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,7,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,7,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,7,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,7,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,7,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,8,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,8,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,8,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,8,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,8,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,8,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,8,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,8,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,9,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,9,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,9,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,9,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,9,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,9,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,9,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,9,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,10,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,10,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,10,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,10,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,10,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,10,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,10,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,10,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,11,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,11,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,11,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,11,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,11,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,11,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,11,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,11,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,12,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,12,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,12,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
