Year,Month,Day,Interval,wind_apb1,wind_apb2,wind_apb3,wind_apb4,wind_apb5
2025,11,21,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,21,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,21,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,21,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,21,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,21,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,21,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,21,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,21,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,21,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,21,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,21,24,0,0,0,0.17055938,0.173804057
2025,11,22,1,0,0,0.000692369,0.120652788,0.108379632
2025,11,22,2,0,0,0.002125414,0.083402597,0.058202613
2025,11,22,3,0,0,0.010502649,0.052098737,0.018219034
2025,11,22,4,0,0,0.031227944,0.035572423,0.007118046
2025,11,22,5,0,0,0.046920225,0.030133026,0.004289505
2025,11,22,6,0,0,0.083636307,0.026348263,0.002443718
2025,11,22,7,0,0,0.112982644,0.016734971,0.000507975
2025,11,22,8,0,0,0.117741827,0.005190018,0
2025,11,22,9,0,0,0.111556074,0.010785729,0
2025,11,22,10,0,0,0.097354415,0.029384232,0.010800691
2025,11,22,11,0,0,0.075130193,0.090761674,0.061288308
2025,11,22,12,0,0,0.064661434,0.231152116,0.177281931
2025,11,22,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,22,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,22,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,22,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,22,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,22,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,22,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,22,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,22,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,22,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,22,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,22,24,0,0,0,0.17055938,0.173804057
2025,11,23,1,0,0,0.000692369,0.120652788,0.108379632
2025,11,23,2,0,0,0.002125414,0.083402597,0.058202613
2025,11,23,3,0,0,0.010502649,0.052098737,0.018219034
2025,11,23,4,0,0,0.031227944,0.035572423,0.007118046
2025,11,23,5,0,0,0.046920225,0.030133026,0.004289505
2025,11,23,6,0,0,0.083636307,0.026348263,0.002443718
2025,11,23,7,0,0,0.112982644,0.016734971,0.000507975
2025,11,23,8,0,0,0.117741827,0.005190018,0
2025,11,23,9,0,0,0.111556074,0.010785729,0
2025,11,23,10,0,0,0.097354415,0.029384232,0.010800691
2025,11,23,11,0,0,0.075130193,0.090761674,0.061288308
2025,11,23,12,0,0,0.064661434,0.231152116,0.177281931
2025,11,23,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,23,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,23,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,23,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,23,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,23,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,23,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,23,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,23,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,23,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,23,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,23,24,0,0,0,0.17055938,0.173804057
2025,11,24,1,0,0,0.000692369,0.120652788,0.108379632
2025,11,24,2,0,0,0.002125414,0.083402597,0.058202613
2025,11,24,3,0,0,0.010502649,0.052098737,0.018219034
2025,11,24,4,0,0,0.031227944,0.035572423,0.007118046
2025,11,24,5,0,0,0.046920225,0.030133026,0.004289505
2025,11,24,6,0,0,0.083636307,0.026348263,0.002443718
2025,11,24,7,0,0,0.112982644,0.016734971,0.000507975
2025,11,24,8,0,0,0.117741827,0.005190018,0
2025,11,24,9,0,0,0.111556074,0.010785729,0
2025,11,24,10,0,0,0.097354415,0.029384232,0.010800691
2025,11,24,11,0,0,0.075130193,0.090761674,0.061288308
2025,11,24,12,0,0,0.064661434,0.231152116,0.177281931
2025,11,24,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,24,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,24,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,24,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,24,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,24,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,24,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,24,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,24,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,24,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,24,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,24,24,0,0,0,0.17055938,0.173804057
2025,11,25,1,0,0,0.000692369,0.120652788,0.108379632
2025,11,25,2,0,0,0.002125414,0.083402597,0.058202613
2025,11,25,3,0,0,0.010502649,0.052098737,0.018219034
2025,11,25,4,0,0,0.031227944,0.035572423,0.007118046
2025,11,25,5,0,0,0.046920225,0.030133026,0.004289505
2025,11,25,6,0,0,0.083636307,0.026348263,0.002443718
2025,11,25,7,0,0,0.112982644,0.016734971,0.000507975
2025,11,25,8,0,0,0.117741827,0.005190018,0
2025,11,25,9,0,0,0.111556074,0.010785729,0
2025,11,25,10,0,0,0.097354415,0.029384232,0.010800691
2025,11,25,11,0,0,0.075130193,0.090761674,0.061288308
2025,11,25,12,0,0,0.064661434,0.231152116,0.177281931
2025,11,25,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,25,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,25,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,25,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,25,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,25,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,25,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,25,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,25,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,25,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,25,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,25,24,0,0,0,0.17055938,0.173804057
2025,11,26,1,0,0,0.000692369,0.120652788,0.108379632
2025,11,26,2,0,0,0.002125414,0.083402597,0.058202613
2025,11,26,3,0,0,0.010502649,0.052098737,0.018219034
2025,11,26,4,0,0,0.031227944,0.035572423,0.007118046
2025,11,26,5,0,0,0.046920225,0.030133026,0.004289505
2025,11,26,6,0,0,0.083636307,0.026348263,0.002443718
2025,11,26,7,0,0,0.112982644,0.016734971,0.000507975
2025,11,26,8,0,0,0.117741827,0.005190018,0
2025,11,26,9,0,0,0.111556074,0.010785729,0
2025,11,26,10,0,0,0.097354415,0.029384232,0.010800691
2025,11,26,11,0,0,0.075130193,0.090761674,0.061288308
2025,11,26,12,0,0,0.064661434,0.231152116,0.177281931
2025,11,26,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,26,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,26,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,26,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,26,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,26,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,26,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,26,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,26,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,26,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,26,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,26,24,0,0,0,0.17055938,0.173804057
2025,11,27,1,0,0,0.000692369,0.120652788,0.108379632
2025,11,27,2,0,0,0.002125414,0.083402597,0.058202613
2025,11,27,3,0,0,0.010502649,0.052098737,0.018219034
2025,11,27,4,0,0,0.031227944,0.035572423,0.007118046
2025,11,27,5,0,0,0.046920225,0.030133026,0.004289505
2025,11,27,6,0,0,0.083636307,0.026348263,0.002443718
2025,11,27,7,0,0,0.112982644,0.016734971,0.000507975
2025,11,27,8,0,0,0.117741827,0.005190018,0
2025,11,27,9,0,0,0.111556074,0.010785729,0
2025,11,27,10,0,0,0.097354415,0.029384232,0.010800691
2025,11,27,11,0,0,0.075130193,0.090761674,0.061288308
2025,11,27,12,0,0,0.064661434,0.231152116,0.177281931
2025,11,27,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,27,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,27,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,27,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,27,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,27,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,27,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,27,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,27,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,27,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,27,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,27,24,0,0,0,0.17055938,0.173804057
2025,11,28,1,0,0,0.000692369,0.120652788,0.108379632
2025,11,28,2,0,0,0.002125414,0.083402597,0.058202613
2025,11,28,3,0,0,0.010502649,0.052098737,0.018219034
2025,11,28,4,0,0,0.031227944,0.035572423,0.007118046
2025,11,28,5,0,0,0.046920225,0.030133026,0.004289505
2025,11,28,6,0,0,0.083636307,0.026348263,0.002443718
2025,11,28,7,0,0,0.112982644,0.016734971,0.000507975
2025,11,28,8,0,0,0.117741827,0.005190018,0
2025,11,28,9,0,0,0.111556074,0.010785729,0
2025,11,28,10,0,0,0.097354415,0.029384232,0.010800691
2025,11,28,11,0,0,0.075130193,0.090761674,0.061288308
2025,11,28,12,0,0,0.064661434,0.231152116,0.177281931
2025,11,28,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,28,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,28,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,28,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,28,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,28,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,28,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,28,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,28,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,28,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,28,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,28,24,0,0,0,0.17055938,0.173804057
2025,11,29,1,0,0,0.000692369,0.120652788,0.108379632
2025,11,29,2,0,0,0.002125414,0.083402597,0.058202613
2025,11,29,3,0,0,0.010502649,0.052098737,0.018219034
2025,11,29,4,0,0,0.031227944,0.035572423,0.007118046
2025,11,29,5,0,0,0.046920225,0.030133026,0.004289505
2025,11,29,6,0,0,0.083636307,0.026348263,0.002443718
2025,11,29,7,0,0,0.112982644,0.016734971,0.000507975
2025,11,29,8,0,0,0.117741827,0.005190018,0
2025,11,29,9,0,0,0.111556074,0.010785729,0
2025,11,29,10,0,0,0.097354415,0.029384232,0.010800691
2025,11,29,11,0,0,0.075130193,0.090761674,0.061288308
2025,11,29,12,0,0,0.064661434,0.231152116,0.177281931
2025,11,29,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,29,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,29,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,29,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,29,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,29,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,29,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,29,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,29,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,29,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,29,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,29,24,0,0,0,0.17055938,0.173804057
2025,11,30,1,0,0,0.000692369,0.120652788,0.108379632
2025,11,30,2,0,0,0.002125414,0.083402597,0.058202613
2025,11,30,3,0,0,0.010502649,0.052098737,0.018219034
2025,11,30,4,0,0,0.031227944,0.035572423,0.007118046
2025,11,30,5,0,0,0.046920225,0.030133026,0.004289505
2025,11,30,6,0,0,0.083636307,0.026348263,0.002443718
2025,11,30,7,0,0,0.112982644,0.016734971,0.000507975
2025,11,30,8,0,0,0.117741827,0.005190018,0
2025,11,30,9,0,0,0.111556074,0.010785729,0
2025,11,30,10,0,0,0.097354415,0.029384232,0.010800691
2025,11,30,11,0,0,0.075130193,0.090761674,0.061288308
2025,11,30,12,0,0,0.064661434,0.231152116,0.177281931
2025,11,30,13,0,0,0.053432827,0.368058989,0.278034142
2025,11,30,14,0,0,0.025771929,0.399549511,0.295207461
2025,11,30,15,0,0,0.01202294,0.411889351,0.297250356
2025,11,30,16,0,0,0.015786665,0.40729273,0.303824022
2025,11,30,17,0,0,0.017475821,0.403526489,0.2963627
2025,11,30,18,0,0,0.013186868,0.356407751,0.272258366
2025,11,30,19,0,0,0.008379981,0.339292748,0.269272106
2025,11,30,20,0,0,0.007616068,0.352347527,0.284975959
2025,11,30,21,0,0,0.008422119,0.369077733,0.282051719
2025,11,30,22,0,0,0.006070945,0.336610598,0.261433392
2025,11,30,23,0,0,0.003919446,0.266522844,0.227541942
2025,11,30,24,0,0,0,0.17055938,0.173804057
2025,12,1,1,0,0,0.01056496,0,0.009901486
2025,12,1,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,1,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,1,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,1,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,1,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,1,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,1,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,1,9,0,0,0.084734125,0.004062745,0.001509909
2025,12,1,10,0,0,0.073630614,0.001083671,0.005303579
2025,12,1,11,0,0,0.04822959,0.007043187,0.012000338
2025,12,1,12,0,0,0.036770642,0.013502181,0.032982252
2025,12,1,13,0,0,0.023012837,0.029000254,0.046760673
2025,12,1,14,0,0,0.015482336,0.03848563,0.06312167
2025,12,1,15,0,0,0.014123957,0.02992795,0.058656338
2025,12,1,16,0,0,0.019854924,0.019504315,0.048437603
2025,12,1,17,0,0,0.02305006,0.020402943,0.044325269
2025,12,1,18,0,0,0.023790276,0.015878984,0.038276516
2025,12,1,19,0,0,0.025376102,0.006280034,0.02963796
2025,12,1,20,0,0,0.032238497,0.010299661,0.037284732
2025,12,1,21,0,0,0.033427811,0.018380656,0.042892345
2025,12,1,22,0,0,0.031364462,0.026706408,0.042184471
2025,12,1,23,0,0,0.026341712,0.018244037,0.040809776
2025,12,1,24,0,0,0.020741578,0.007863831,0.031693629
2025,12,2,1,0,0,0.01056496,0,0.009901486
2025,12,2,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,2,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,2,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,2,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,2,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,2,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,2,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,2,9,0,0,0.084734125,0.004062745,0.001509909
2025,12,2,10,0,0,0.073630614,0.001083671,0.005303579
2025,12,2,11,0,0,0.04822959,0.007043187,0.012000338
2025,12,2,12,0,0,0.036770642,0.013502181,0.032982252
2025,12,2,13,0,0,0.023012837,0.029000254,0.046760673
2025,12,2,14,0,0,0.015482336,0.03848563,0.06312167
2025,12,2,15,0,0,0.014123957,0.02992795,0.058656338
2025,12,2,16,0,0,0.019854924,0.019504315,0.048437603
2025,12,2,17,0,0,0.02305006,0.020402943,0.044325269
2025,12,2,18,0,0,0.023790276,0.015878984,0.038276516
2025,12,2,19,0,0,0.025376102,0.006280034,0.02963796
2025,12,2,20,0,0,0.032238497,0.010299661,0.037284732
2025,12,2,21,0,0,0.033427811,0.018380656,0.042892345
2025,12,2,22,0,0,0.031364462,0.026706408,0.042184471
2025,12,2,23,0,0,0.026341712,0.018244037,0.040809776
2025,12,2,24,0,0,0.020741578,0.007863831,0.031693629
2025,12,3,1,0,0,0.01056496,0,0.009901486
2025,12,3,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,3,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,3,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,3,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,3,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,3,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,3,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,3,9,0,0,0.084734125,0.004062745,0.001509909
2025,12,3,10,0,0,0.073630614,0.001083671,0.005303579
2025,12,3,11,0,0,0.04822959,0.007043187,0.012000338
2025,12,3,12,0,0,0.036770642,0.013502181,0.032982252
2025,12,3,13,0,0,0.023012837,0.029000254,0.046760673
2025,12,3,14,0,0,0.015482336,0.03848563,0.06312167
2025,12,3,15,0,0,0.014123957,0.02992795,0.058656338
2025,12,3,16,0,0,0.019854924,0.019504315,0.048437603
2025,12,3,17,0,0,0.02305006,0.020402943,0.044325269
2025,12,3,18,0,0,0.023790276,0.015878984,0.038276516
2025,12,3,19,0,0,0.025376102,0.006280034,0.02963796
2025,12,3,20,0,0,0.032238497,0.010299661,0.037284732
2025,12,3,21,0,0,0.033427811,0.018380656,0.042892345
2025,12,3,22,0,0,0.031364462,0.026706408,0.042184471
2025,12,3,23,0,0,0.026341712,0.018244037,0.040809776
2025,12,3,24,0,0,0.020741578,0.007863831,0.031693629
2025,12,4,1,0,0,0.01056496,0,0.009901486
2025,12,4,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,4,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,4,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,4,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,4,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,4,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,4,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,4,9,0,0,0.084734125,0.004062745,0.001509909
2025,12,4,10,0,0,0.073630614,0.001083671,0.005303579
2025,12,4,11,0,0,0.04822959,0.007043187,0.012000338
2025,12,4,12,0,0,0.036770642,0.013502181,0.032982252
2025,12,4,13,0,0,0.023012837,0.029000254,0.046760673
2025,12,4,14,0,0,0.015482336,0.03848563,0.06312167
2025,12,4,15,0,0,0.014123957,0.02992795,0.058656338
2025,12,4,16,0,0,0.019854924,0.019504315,0.048437603
2025,12,4,17,0,0,0.02305006,0.020402943,0.044325269
2025,12,4,18,0,0,0.023790276,0.015878984,0.038276516
2025,12,4,19,0,0,0.025376102,0.006280034,0.02963796
2025,12,4,20,0,0,0.032238497,0.010299661,0.037284732
2025,12,4,21,0,0,0.033427811,0.018380656,0.042892345
2025,12,4,22,0,0,0.031364462,0.026706408,0.042184471
2025,12,4,23,0,0,0.026341712,0.018244037,0.040809776
2025,12,4,24,0,0,0.020741578,0.007863831,0.031693629
2025,12,5,1,0,0,0.01056496,0,0.009901486
2025,12,5,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,5,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,5,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,5,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,5,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,5,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,5,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,5,9,0,0,0.084734125,0.004062745,0.001509909
2025,12,5,10,0,0,0.073630614,0.001083671,0.005303579
2025,12,5,11,0,0,0.04822959,0.007043187,0.012000338
2025,12,5,12,0,0,0.036770642,0.013502181,0.032982252
2025,12,5,13,0,0,0.023012837,0.029000254,0.046760673
2025,12,5,14,0,0,0.015482336,0.03848563,0.06312167
2025,12,5,15,0,0,0.014123957,0.02992795,0.058656338
2025,12,5,16,0,0,0.019854924,0.019504315,0.048437603
2025,12,5,17,0,0,0.02305006,0.020402943,0.044325269
2025,12,5,18,0,0,0.023790276,0.015878984,0.038276516
2025,12,5,19,0,0,0.025376102,0.006280034,0.02963796
2025,12,5,20,0,0,0.032238497,0.010299661,0.037284732
2025,12,5,21,0,0,0.033427811,0.018380656,0.042892345
2025,12,5,22,0,0,0.031364462,0.026706408,0.042184471
2025,12,5,23,0,0,0.026341712,0.018244037,0.040809776
2025,12,5,24,0,0,0.020741578,0.007863831,0.031693629
2025,12,6,1,0,0,0.01056496,0,0.009901486
2025,12,6,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,6,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,6,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,6,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,6,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,6,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,6,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,6,9,0,0,0.084734125,0.004062745,0.001509909
2025,12,6,10,0,0,0.073630614,0.001083671,0.005303579
2025,12,6,11,0,0,0.04822959,0.007043187,0.012000338
2025,12,6,12,0,0,0.036770642,0.013502181,0.032982252
2025,12,6,13,0,0,0.023012837,0.029000254,0.046760673
2025,12,6,14,0,0,0.015482336,0.03848563,0.06312167
2025,12,6,15,0,0,0.014123957,0.02992795,0.058656338
2025,12,6,16,0,0,0.019854924,0.019504315,0.048437603
2025,12,6,17,0,0,0.02305006,0.020402943,0.044325269
2025,12,6,18,0,0,0.023790276,0.015878984,0.038276516
2025,12,6,19,0,0,0.025376102,0.006280034,0.02963796
2025,12,6,20,0,0,0.032238497,0.010299661,0.037284732
2025,12,6,21,0,0,0.033427811,0.018380656,0.042892345
2025,12,6,22,0,0,0.031364462,0.026706408,0.042184471
2025,12,6,23,0,0,0.026341712,0.018244037,0.040809776
2025,12,6,24,0,0,0.020741578,0.007863831,0.031693629
2025,12,7,1,0,0,0.01056496,0,0.009901486
2025,12,7,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,7,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,7,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,7,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,7,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,7,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,7,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,7,9,0,0,0.084734125,0.004062745,0.001509909
2025,12,7,10,0,0,0.073630614,0.001083671,0.005303579
2025,12,7,11,0,0,0.04822959,0.007043187,0.012000338
2025,12,7,12,0,0,0.036770642,0.013502181,0.032982252
2025,12,7,13,0,0,0.023012837,0.029000254,0.046760673
2025,12,7,14,0,0,0.015482336,0.03848563,0.06312167
2025,12,7,15,0,0,0.014123957,0.02992795,0.058656338
2025,12,7,16,0,0,0.019854924,0.019504315,0.048437603
2025,12,7,17,0,0,0.02305006,0.020402943,0.044325269
2025,12,7,18,0,0,0.023790276,0.015878984,0.038276516
2025,12,7,19,0,0,0.025376102,0.006280034,0.02963796
2025,12,7,20,0,0,0.032238497,0.010299661,0.037284732
2025,12,7,21,0,0,0.033427811,0.018380656,0.042892345
2025,12,7,22,0,0,0.031364462,0.026706408,0.042184471
2025,12,7,23,0,0,0.026341712,0.018244037,0.040809776
2025,12,7,24,0,0,0.020741578,0.007863831,0.031693629
2025,12,8,1,0,0,0.01056496,0,0.009901486
2025,12,8,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,8,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,8,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,8,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,8,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,8,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,8,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,8,9,0,0,0.084734125,0.004062745,0.001509909
2025,12,8,10,0,0,0.073630614,0.001083671,0.005303579
2025,12,8,11,0,0,0.04822959,0.007043187,0.012000338
2025,12,8,12,0,0,0.036770642,0.013502181,0.032982252
2025,12,8,13,0,0,0.023012837,0.029000254,0.046760673
2025,12,8,14,0,0,0.015482336,0.03848563,0.06312167
2025,12,8,15,0,0,0.014123957,0.02992795,0.058656338
2025,12,8,16,0,0,0.019854924,0.019504315,0.048437603
2025,12,8,17,0,0,0.02305006,0.020402943,0.044325269
2025,12,8,18,0,0,0.023790276,0.015878984,0.038276516
2025,12,8,19,0,0,0.025376102,0.006280034,0.02963796
2025,12,8,20,0,0,0.032238497,0.010299661,0.037284732
2025,12,8,21,0,0,0.033427811,0.018380656,0.042892345
2025,12,8,22,0,0,0.031364462,0.026706408,0.042184471
2025,12,8,23,0,0,0.026341712,0.018244037,0.040809776
2025,12,8,24,0,0,0.020741578,0.007863831,0.031693629
2025,12,9,1,0,0,0.01056496,0,0.009901486
2025,12,9,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,9,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,9,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,9,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,9,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,9,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,9,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,9,9,0,0,0.084734125,0.004062745,0.001509909
2025,12,9,10,0,0,0.073630614,0.001083671,0.005303579
2025,12,9,11,0,0,0.04822959,0.007043187,0.012000338
2025,12,9,12,0,0,0.036770642,0.013502181,0.032982252
2025,12,9,13,0,0,0.023012837,0.029000254,0.046760673
2025,12,9,14,0,0,0.015482336,0.03848563,0.06312167
2025,12,9,15,0,0,0.014123957,0.02992795,0.058656338
2025,12,9,16,0,0,0.019854924,0.019504315,0.048437603
2025,12,9,17,0,0,0.02305006,0.020402943,0.044325269
2025,12,9,18,0,0,0.023790276,0.015878984,0.038276516
2025,12,9,19,0,0,0.025376102,0.006280034,0.02963796
2025,12,9,20,0,0,0.032238497,0.010299661,0.037284732
2025,12,9,21,0,0,0.033427811,0.018380656,0.042892345
2025,12,9,22,0,0,0.031364462,0.026706408,0.042184471
2025,12,9,23,0,0,0.026341712,0.018244037,0.040809776
2025,12,9,24,0,0,0.020741578,0.007863831,0.031693629
2025,12,10,1,0,0,0.01056496,0,0.009901486
2025,12,10,2,0,0,0.014414489,3.58683E-05,0.003478471
2025,12,10,3,0,0,0.018141804,0.008703837,0.004416479
2025,12,10,4,0,0,0.037101572,0.020607647,0.010615353
2025,12,10,5,0,0,0.063076937,0.022034804,0.017457077
2025,12,10,6,0,0,0.088408068,0.019355997,0.026835061
2025,12,10,7,0,0,0.106059307,0.015498457,0.01454069
2025,12,10,8,0,0,0.093741037,0.004707337,9.74846E-05
2025,12,10,9,0,0,0.084734125,0.004062745,0.001509909
